ID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,STATUS,POPULATION,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER,BEDS
5907960,MORRISTOWN MEMORIAL HOSPITAL,100 MADISON AVENUE,MORRISTOWN,NJ,7960,GENERAL ACUTE CARE,OPEN,646,MORRIS,USA,40.78954893,-74.46581776,NON-PROFIT,646
8585901,SUMMIT HEALTHCARE ASSOCIATION,2200 E SHOW LOW LAKE RD,SHOW LOW,AZ,85901,GENERAL ACUTE CARE,OPEN,89,NAVAJO,USA,34.20249383,-110.0177007,NON-PROFIT,89
129545219,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,GENERAL ACUTE CARE,OPEN,699,HAMILTON,USA,39.13835766,-84.50371612,NON-PROFIT,699
4845840,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,FINDLAY,OH,45840,GENERAL ACUTE CARE,OPEN,176,HANCOCK,USA,41.01765267,-83.65136419,NON-PROFIT,176
3943545,"HENRY COUNTY HOSPITAL, INC",1600 EAST RIVERVIEW AVENUE,NAPOLEON,OH,43545,CRITICAL ACCESS,OPEN,31,HENRY,USA,41.41133547,-84.08734603,NON-PROFIT,31
7844857,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,NORWALK,OH,44857,GENERAL ACUTE CARE,OPEN,114,HURON,USA,41.22570427,-82.60421025,NON-PROFIT,114
129644094,WINDSOR LAURELWOOD CENTER FOR BEHAVORIAL MEDICINE,35900 EUCLID AVENUE,WILLOUGHBY,OH,44094,PSYCHIATRIC,OPEN,159,LAKE,USA,41.62474287,-81.43356222,PROPRIETARY,159
28844094,LAKE WEST HOSPITAL,36000 EUCLID AVENUE,WILLOUGHBY,OH,44094,GENERAL ACUTE CARE,OPEN,267,LAKE,USA,41.62571845,-81.43220592,NON-PROFIT,267
7150129,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLNWAY,JEFFERSON,IA,50129,CRITICAL ACCESS,OPEN,25,GREENE,USA,42.01599764,-94.38893366,GOVERNMENT - LOCAL,25
8650115,GUTHRIE COUNTY HOSPITAL,710 NORTH 12TH STREET,GUTHRIE CENTER,IA,50115,CRITICAL ACCESS,OPEN,25,GUTHRIE,USA,41.68361949,-94.49367693,GOVERNMENT - LOCAL,25
7443616,MERCY ST CHARLES HOSPITAL,2600 NAVARRE AVENUE,OREGON,OH,43616,GENERAL ACUTE CARE,OPEN,410,LUCAS,USA,41.63512384,-83.48522521,NON-PROFIT,410
6243606,TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,GENERAL ACUTE CARE,OPEN,792,LUCAS,USA,41.67234956,-83.59525839,NON-PROFIT,792
4000791,HOSPITAL ORIENTE,AVE FONT MARTELO 300,HUMACAO PUEBLO,PR,791,GENERAL ACUTE CARE,OPEN,-999,HUMACAO,PRI,18.15274643,-65.83403257,NOT AVAILABLE,67
8443699,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,TOLEDO,OH,43699,GENERAL ACUTE CARE,OPEN,319,LUCAS,USA,41.61876724,-83.61603264,GOVERNMENT - STATE,319
6043140,MADISON COUNTY HOSPITAL INC,210 NORTH MAIN STREET,LONDON,OH,43140,GENERAL ACUTE CARE,OPEN,94,MADISON,USA,39.8925546,-83.45425546,NON-PROFIT,94
3888310,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,GENERAL ACUTE CARE,OPEN,99,OTERO,USA,32.92454215,-105.9346758,NON-PROFIT,99
15144512,SURGICAL HOSPITAL AT SOUTHWOODS,7630 SOUTHERN BLVD,YOUNGSTOWN,OH,44512,GENERAL ACUTE CARE,OPEN,36,MAHONING,USA,41.01547566,-80.65561768,PROPRIETARY,36
5087401,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,GENERAL ACUTE CARE,OPEN,194,SAN JUAN,USA,36.72383519,-108.2168178,NON-PROFIT,194
2288130,ROOSEVELT GENERAL HOSPITAL,42121 UNITED STATES HIGHWAY 70,PORTALES,NM,88130,GENERAL ACUTE CARE,OPEN,30,ROOSEVELT,USA,34.16890339,-103.3622639,GOVERNMENT - DISTRICT/AUTHORITY,30
5086409,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,GENERAL ACUTE CARE,OPEN,202,MOHAVE,USA,35.22007084,-114.0369774,NON-PROFIT,202
5286047,LITTLE COLORADO MEDICAL CENTER,1501 N WILLIAMSON AVE,WINSLOW,AZ,86047,CRITICAL ACCESS,OPEN,25,NAVAJO,USA,35.03580769,-110.6925089,NON-PROFIT,25
3688011,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO,4451 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,LONG TERM CARE,OPEN,20,DONA ANA,USA,32.32603749,-106.7249943,PROPRIETARY,20
1287106,UNIVERSITY OF NEW MEXICO HOSPITAL,2211 LOMAS BOULEVARD NORTHEAST,ALBUQUERQUE,NM,87106,GENERAL ACUTE CARE,OPEN,527,BERNALILLO,USA,35.08815273,-106.6171879,GOVERNMENT - STATE,527
3550548,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 15TH STREET NORTH,HUMBOLDT,IA,50548,CRITICAL ACCESS,OPEN,49,HUMBOLDT,USA,42.73269741,-94.23221391,GOVERNMENT - LOCAL,49
5587049,ACOMA-CANONCITO-LAGUNA (ACL) HOSPITAL,80 B VETERANS BLVD,ACOMA PUEBLO,NM,87049,CRITICAL ACCESS,OPEN,25,CIBOLA,USA,35.06859553,-107.5710087,GOVERNMENT - FEDERAL,25
25,BROOKE ARMY MEDICAL CENTER,3551 ROGER BROOKE DR,FORT SAM HOUSTON,TX,78234,MILITARY,OPEN,-999,BEXAR,USA,29.46009598,-98.41559126,GOVERNMENT - FEDERAL,483
3786403,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,GENERAL ACUTE CARE,OPEN,181,MOHAVE,USA,34.48045399,-114.3387897,PROPRIETARY,181
11776442,COMANCHE COUNTY MEDICAL CENTER,10201 HWY 16 N,COMANCHE,TX,76442,CRITICAL ACCESS,OPEN,25,COMANCHE,USA,31.98429068,-98.56156783,NON-PROFIT,25
784770,DIXIE REGIONAL MEDICAL CENTER,544 SOUTH 400 EAST (FLOOD ST),SAINT GEORGE,UT,84770,GENERAL ACUTE CARE,OPEN,261,WASHINGTON,USA,37.09906632,-113.5758646,NON-PROFIT,261
14178028,"KERRVILLE VA HOSPITAL, STVHCS",3600 MEMORIAL BLVD,KERRVILLE,TX,78028,MILITARY,OPEN,-999,KERR,USA,30.01682787,-99.11477579,GOVERNMENT - FEDERAL,226
6544254,LODI COMMUNITY HOSPITAL,225 ELYRIA STREET,LODI,OH,44254,CRITICAL ACCESS,OPEN,20,MEDINA,USA,41.03586232,-82.01416929,NON-PROFIT,20
4944281,SUMMA WADSWORTH-RITTMAN HOSPITAL,195 WADSWORTH ROAD,WADSWORTH,OH,44281,GENERAL ACUTE CARE,CLOSED,50,MEDINA,USA,41.02828681,-81.75161518,NON-PROFIT,50
15645828,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,45828,GENERAL ACUTE CARE,OPEN,88,MERCER,USA,40.48075591,-84.63890425,GOVERNMENT - DISTRICT/AUTHORITY,88
8945373,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,TROY,OH,45373,GENERAL ACUTE CARE,OPEN,193,MIAMI,USA,40.08587443,-84.229928,NON-PROFIT,193
14675216,VA MEDICAL CENTER - DALLAS,4500 S LANCASTER RD,DALLAS,TX,75216,MILITARY,OPEN,-999,DALLAS,USA,32.69305631,-96.79128946,GOVERNMENT - FEDERAL,292
15676711,DORIS MILLER DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,4800 MEMORIAL DR,WACO,TX,76711,MILITARY,OPEN,-999,MCLENNAN,USA,31.51145557,-97.16414014,GOVERNMENT - FEDERAL,146
13679106,THOMAS E. CREEK VA MEDICAL CENTER,6010 AMARILLO BLVD W,AMARILLO,TX,79106,MILITARY,OPEN,-999,POTTER,USA,35.20367399,-101.906694,GOVERNMENT - FEDERAL,55
82776308,NORTH TEXAS STATE HOSPITAL WICHITA FALLS CAMPUS,6515 KEMP BOULEVARD,WICHITA FALLS,TX,76308,PSYCHIATRIC,OPEN,-999,WICHITA,USA,33.84582428,-98.52418343,GOVERNMENT - STATE,312
15078229,"AUDIE L. MURPHY VA HOSPITAL, STVHCS",7400 MERTON MINTER,SAN ANTONIO,TX,78229,MILITARY,OPEN,-999,BEXAR,USA,29.50666476,-98.57984558,GOVERNMENT - FEDERAL,268
10645405,GRANDVIEW HOSPITAL & MEDICAL CENTER,405 GRAND AVENUE,DAYTON,OH,45405,GENERAL ACUTE CARE,OPEN,289,MONTGOMERY,USA,39.77004075,-84.20223362,NON-PROFIT,289
4,CARL R. DARNALL ARMY MEDICAL CENTER,36000 DARNALL LOOP,FORT HOOD,TX,76544,MILITARY,OPEN,-999,BELL,USA,31.13090553,-97.7742904,GOVERNMENT - FEDERAL,128
9745429,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,GENERAL ACUTE CARE,OPEN,456,MONTGOMERY,USA,39.69728657,-84.19242952,NON-PROFIT,456
193985378,DESTINY SPRINGS HEALTHCARE,17300 NORTH DYSART ROAD,SURPRISE,AZ,85378,GENERAL ACUTE CARE,OPEN,-999,MARICOPA,USA,33.64112837,-112.3438072,NOT AVAILABLE,90
4550126,ELLSWORTH MUNICIPAL HOSPITAL,110 ROCKSYLVANIA AVENUE,IOWA FALLS,IA,50126,GENERAL ACUTE CARE,CLOSED,23,HARDIN,USA,42.52202847,-93.25952575,GOVERNMENT - LOCAL,23
128145342,LIFE CARE HOSPITALS OF DAYTON,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,LONG TERM CARE,OPEN,44,MONTGOMERY,USA,39.63758872,-84.24827312,PROPRIETARY,44
127945417,KINDRED HOSPITALS-DAYTON,707 EAST EDWIN C MOSES BLVD,DAYTON,OH,45417,LONG TERM CARE,OPEN,67,MONTGOMERY,USA,39.74670395,-84.19791144,PROPRIETARY,67
8343701,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,GENERAL ACUTE CARE,OPEN,321,MUSKINGUM,USA,39.97480829,-82.01650066,NON-PROFIT,321
1385202,BANNER DESERT MEDICAL CENTER,1400 S. DOBSON RD.,MESA,AZ,85202,GENERAL ACUTE CARE,OPEN,489,MARICOPA,USA,33.38947716,-111.8775675,NON-PROFIT,489
1685006,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX CAMPUS,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,GENERAL ACUTE CARE,OPEN,640,MARICOPA,USA,33.46442144,-112.0573817,NON-PROFIT,640
3789703,SIERRA SURGERY HOSPITAL,1400 MEDICAL PKWY,CARSON CITY,NV,89703,GENERAL ACUTE CARE,OPEN,15,CARSON CITY,USA,39.20020155,-119.7841939,NON-PROFIT,15
182786001,"REHABILITATION HOSPITAL OF NORTHERN ARIZONA, LLC",1851 NORTH GEMINI DRIVE,FLAGSTAFF,AZ,86001,REHABILITATION,OPEN,-999,COCONINO,USA,35.21008656,-111.6304195,NOT AVAILABLE,40
1689117,SPRING MOUNTAIN TREATMENT CENTER,7000 WEST SPRING MOUNTAIN ROAD,LAS VEGAS,NV,89117,PSYCHIATRIC,OPEN,82,CLARK,USA,36.12632063,-115.2461125,PROPRIETARY,110
3084108,VETERANS ADMINISTRATION MEDICAL CENTER,500 FOOTHILL DRIVE,SALT LAKE CITY,UT,84108,MILITARY,OPEN,121,SALT LAKE,USA,40.75744051,-111.8405645,GOVERNMENT - FEDERAL,121
2489106,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,GENERAL ACUTE CARE,OPEN,365,CLARK,USA,36.16321616,-115.1663933,PROPRIETARY,365
2750674,COMMUNITY MEMORIAL HOSPITAL,909 WEST 1ST STREET,SUMNER,IA,50674,CRITICAL ACCESS,OPEN,25,BREMER,USA,42.84698186,-92.10922935,NON-PROFIT,25
7452403,MERCY MEDICAL CENTER,701 TENTH STREET SE,CEDAR RAPIDS,IA,52403,GENERAL ACUTE CARE,OPEN,454,LINN,USA,41.97825647,-91.65582856,NON-PROFIT,454
3584108,UNIVERSITY OF UTAH NEUROPSYCHIATRIC INSTITUTE (UNI),501 CHIPETA WAY,SALT LAKE CITY,UT,84108,PSYCHIATRIC,OPEN,94,SALT LAKE,USA,40.75791374,-111.8227318,GOVERNMENT - STATE,94
3184094,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,GENERAL ACUTE CARE,OPEN,71,SALT LAKE,USA,40.57590515,-111.8539614,NON-PROFIT,69
8752245,MERCY HOSPITAL,500 EAST MARKET STREET,IOWA CITY,IA,52245,GENERAL ACUTE CARE,OPEN,234,JOHNSON,USA,41.66387148,-91.52790136,NON-PROFIT,234
9052242,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,GENERAL ACUTE CARE,OPEN,1103,JOHNSON,USA,41.66081569,-91.54754742,GOVERNMENT - STATE,1103
6352205,ANAMOSA COMMUNITY HOSPITAL,104 BROADWAY PLACE,ANAMOSA,IA,52205,GENERAL ACUTE CARE,CLOSED,38,JONES,USA,42.11292384,-91.28803141,NON-PROFIT,38
484631,FILLMORE COMMUNITY MEDICAL CENTER,674 SOUTH STATE HIGHWAY 99,FILLMORE,UT,84631,CRITICAL ACCESS,OPEN,19,MILLARD,USA,38.95477745,-112.340277,NON-PROFIT,19
14275243,KINDRED HOSPITAL - DALLAS,9525 GREENVILLE AVE,DALLAS,TX,75243,LONG TERM CARE,OPEN,110,DALLAS,USA,32.90543394,-96.74884756,PROPRIETARY,110
2552175,PALMER LUTHERAN HEALTH CENTER,112 JEFFERSON,WEST UNION,IA,52175,CRITICAL ACCESS,OPEN,25,FAYETTE,USA,42.96828805,-91.81011488,NON-PROFIT,25
3850662,MERCY HOSPITAL OF FRANCISCAN SISTERS,201 8TH AVENUE SOUTHEAST,OELWEIN,IA,50662,CRITICAL ACCESS,OPEN,25,FAYETTE,USA,42.67544765,-91.9021483,NON-PROFIT,25
3746307,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,1201 S MAIN ST,CROWN POINT,IN,46307,GENERAL ACUTE CARE,OPEN,183,LAKE,USA,41.39562034,-87.366975,NON-PROFIT,183
16285297,PHOENIX CHILDREN'S HOSPITAL AT DIGNITY HEALTH'S MERCY GILBERT,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,CHILDREN,OPEN,22,MARICOPA,USA,33.28713082,-111.7520389,NOT AVAILABLE,22
6252349,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,CRITICAL ACCESS,OPEN,25,BENTON,USA,42.17342058,-92.01254039,NON-PROFIT,25
4350613,SARTORI MEMORIAL HOSPITAL,515 COLLEGE STREET,CEDAR FALLS,IA,50613,GENERAL ACUTE CARE,OPEN,101,BLACK HAWK,USA,42.53353888,-92.45793731,NON-PROFIT,101
7544710,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,GENERAL ACUTE CARE,OPEN,820,STARK,USA,40.79731915,-81.40306222,NON-PROFIT,820
750461,MITCHELL COUNTY MEMORIAL HOSPITAL,616 NORTH 8TH STREET,OSAGE,IA,50461,CRITICAL ACCESS,OPEN,25,MITCHELL,USA,43.28952812,-92.80844062,GOVERNMENT - LOCAL,25
11652531,MONROE COUNTY HOSPITAL,6580 165TH ST,ALBIA,IA,52531,CRITICAL ACCESS,OPEN,25,MONROE,USA,41.04347645,-92.79658688,GOVERNMENT - LOCAL,25
13252544,MERCY MEDICAL CENTER-CENTERVILLE,ONE ST. JOSEPH DRIVE,CENTERVILLE,IA,52544,CRITICAL ACCESS,OPEN,45,APPANOOSE,USA,40.75562353,-92.85690046,NON-PROFIT,45
6850158,UNITYPOINT HEALTH MARSHALLTOWN,THREE SOUTH FOURTH AVENUE,MARSHALLTOWN,IA,50158,GENERAL ACUTE CARE,OPEN,125,MARSHALL,USA,42.04840464,-92.90683107,NON-PROFIT,125
3457437,EUREKA COMMUNITY HEALTH SERVICES,410 9TH STREET,EUREKA,SD,57437,CRITICAL ACCESS,OPEN,6,MCPHERSON,USA,45.77217227,-99.62301925,NON-PROFIT,6
5757601,MOBRIDGE REGIONAL HOSPITAL AND CLINIC,1401 10TH AVENUE WEST,MOBRIDGE,SD,57601,CRITICAL ACCESS,OPEN,25,WALWORTH,USA,45.54621696,-100.4489605,NON-PROFIT,25
1957533,AVERA GREGORY HEALTHCARE CENTER,400 PARK AVENUE,GREGORY,SD,57533,CRITICAL ACCESS,OPEN,25,GREGORY,USA,43.22955463,-99.43584864,NON-PROFIT,25
5485008,MARICOPA MEDICAL CENTER,2601 E ROOSEVELT,PHOENIX,AZ,85008,GENERAL ACUTE CARE,OPEN,500,MARICOPA,USA,33.4578471,-112.026413,GOVERNMENT - DISTRICT/AUTHORITY,500
5985209,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 S. CRISMON ROAD,MESA,AZ,85209,GENERAL ACUTE CARE,OPEN,172,MARICOPA,USA,33.39149707,-111.6111633,PROPRIETARY,172
706320,LAWRENCE & MEMORIAL HOSPITAL,365 MONTAUK AVE,NEW LONDON,CT,6320,GENERAL ACUTE CARE,OPEN,252,NEW LONDON,USA,41.33645178,-72.10497646,NON-PROFIT,252
2006360,WILLIAM W BACKUS HOSPITAL,326 WASHINGTON ST,NORWICH,CT,6360,GENERAL ACUTE CARE,OPEN,213,NEW LONDON,USA,41.54277356,-72.08931881,NON-PROFIT,213
9685338,ABRAZO WEST CAMPUS HOSPITAL DEVELOPMENT OF WEST PHOENIX,13677 W MCDOWELL ROAD,GOODYEAR,AZ,85338,GENERAL ACUTE CARE,OPEN,188,MARICOPA,USA,33.46182197,-112.353167,PROPRIETARY,188
506721,WATERBURY HOSPITAL,64 ROBBINS ST,WATERBURY,CT,6721,GENERAL ACUTE CARE,OPEN,357,NEW HAVEN,USA,41.55975885,-73.0587052,NON-PROFIT,357
1306706,SAINT MARYS HOSPITAL,56 FRANKLIN ST,WATERBURY,CT,6706,GENERAL ACUTE CARE,OPEN,168,NEW HAVEN,USA,41.55320586,-73.03671049,NON-PROFIT,168
161571040,CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,HOMER,LA,71040,GENERAL ACUTE CARE,OPEN,-999,CLAIBORNE,USA,32.79406438,-93.0617495,NOT AVAILABLE,47
906610,BRIDGEPORT HOSPITAL,267 GRANT STREET,BRIDGEPORT,CT,6610,GENERAL ACUTE CARE,OPEN,383,FAIRFIELD,USA,41.18937738,-73.16659472,NON-PROFIT,383
2306606,ST VINCENT'S MEDICAL CENTER,2800 MAIN ST,BRIDGEPORT,CT,6606,GENERAL ACUTE CARE,OPEN,473,FAIRFIELD,USA,41.20104518,-73.20170224,NON-PROFIT,473
2606810,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,CT,6810,GENERAL ACUTE CARE,OPEN,371,FAIRFIELD,USA,41.4050509,-73.44619486,NON-PROFIT,371
1357274,SANFORD HOSPITAL WEBSTER,1401 WEST FIRST STREET,WEBSTER,SD,57274,CRITICAL ACCESS,OPEN,25,DAY,USA,45.33977277,-97.52195455,NON-PROFIT,25
20932055,LAKE CITY MEDICAL CENTER,340 NW COMMERCE DR,LAKE CITY,FL,32055,GENERAL ACUTE CARE,OPEN,67,COLUMBIA,USA,30.183729,-82.68774475,PROPRIETARY,67
162671291,LOUISIANA EXTENDED CARE HOSPITAL OF WEST MONROE,503 MCMILLAN ROAD,WEST MONROE,LA,71291,LONG TERM CARE,OPEN,-999,OUACHITA,USA,32.51315989,-92.15631473,NOT AVAILABLE,21
10550273,MADISON COUNTY HEALTHCARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,CRITICAL ACCESS,OPEN,25,MADISON,USA,41.32799702,-94.01690601,GOVERNMENT - LOCAL,25
9015650,EXCELA HEALTH LATROBE HOSPITAL,1 MELLON WAY,LATROBE,PA,15650,GENERAL ACUTE CARE,OPEN,188,WESTMORELAND,USA,40.32114394,-79.39466011,NON-PROFIT,188
25315601,EXCELA HEALTH WESTMORELAND HOSPITAL,532 WEST PITTSBURGH STREET,GREENSBURG,PA,15601,GENERAL ACUTE CARE,OPEN,364,WESTMORELAND,USA,40.3007952,-79.55451329,NON-PROFIT,364
22416365,WARREN GENERAL HOSPITAL,"TWO CRESCENT PARK WEST, PO BOX 68",WARREN,PA,16365,GENERAL ACUTE CARE,OPEN,89,WARREN,USA,41.843328,-79.15461,NON-PROFIT,89
3168713,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,CRITICAL ACCESS,OPEN,18,HOLT,USA,42.52888832,-98.98266201,NON-PROFIT,18
6785541,BANNER PAYSON REGIONAL,807 S. PONDEROSA,PAYSON,AZ,85541,GENERAL ACUTE CARE,OPEN,44,GILA,USA,34.23007678,-111.3206511,PROPRIETARY,44
3715317,CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,CANONSBURG,PA,15317,GENERAL ACUTE CARE,OPEN,104,WASHINGTON,USA,40.24597,-80.190674,NON-PROFIT,104
10115063,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,GENERAL ACUTE CARE,OPEN,210,WASHINGTON,USA,40.182206,-79.911216,NON-PROFIT,210
21118840,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,GENERAL ACUTE CARE,OPEN,238,BRADFORD,USA,41.98023,-76.520727,NON-PROFIT,238
4656073,NEW ULM MEDICAL CENTER,1324 FIFTH STREET NORTH,NEW ULM,MN,56073,CRITICAL ACCESS,OPEN,62,BROWN,USA,44.3133363,-94.47676273,NON-PROFIT,62
5018901,FOUNDATIONS BEHAVIORAL HEALTH,833 EAST BUTLER AVENUE,DOYLESTOWN,PA,18901,PSYCHIATRIC,OPEN,54,BUCKS,USA,40.300954,-75.155285,PROPRIETARY,54
8213203,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVE,SYRACUSE,NY,13203,GENERAL ACUTE CARE,OPEN,431,ONONDAGA,USA,43.05593308,-76.15006167,NON-PROFIT,431
5519114,ARIA HEALTH BUCKS COUNTY,380 NORTH OXFORD VALLEY ROAD,LANGHORNE,PA,19114,GENERAL ACUTE CARE,OPEN,112,BUCKS,USA,40.183052,-74.867443,NON-PROFIT,112
5918960,GRAND VIEW HOSPITAL,700 LAWN AVENUE,SELLERSVILLE,PA,18960,GENERAL ACUTE CARE,OPEN,202,BUCKS,USA,40.362922,-75.32604,NON-PROFIT,202
9119007,LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,PA,19007,GENERAL ACUTE CARE,OPEN,186,BUCKS,USA,40.10509156,-74.86726353,NON-PROFIT,186
162870764,ACCORD REHABILITAION HOSPITAL,59215 RIVER WEST DRIVE,PLAQUEMINE,LA,70764,REHABILITATION,OPEN,-999,IBERVILLE,USA,30.26191043,-91.24503279,NOT AVAILABLE,10
163970508,POST ACUTE SPECIALTY HOSPITAL OF LAFAYETTE,204 ENERGY DRIVE PARKWAY,LAFAYETTE,LA,70508,LONG TERM CARE,OPEN,-999,LAFAYETTE,USA,30.18034409,-92.0115764,NOT AVAILABLE,50
15617402,OSS ORTHOPAEDIC SPECIALTY HOSPITAL,1861 POWDER MILL ROAD,YORK,PA,17402,GENERAL ACUTE CARE,OPEN,30,YORK,USA,39.91692241,-76.69554465,PROPRIETARY,30
186685248,PHOENIX ER & MEDICAL HOSPITAL,3050 SOUTH DOBSON ROAD,CHANDLER,AZ,85248,GENERAL ACUTE CARE,OPEN,-999,MARICOPA,USA,33.2609327,-111.8820714,NOT AVAILABLE,3
17217405,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17405,GENERAL ACUTE CARE,OPEN,572,YORK,USA,39.945698,-76.718501,NON-PROFIT,572
9715219,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,GENERAL ACUTE CARE,OPEN,495,ALLEGHENY,USA,40.436099,-79.985114,NON-PROFIT,495
10815136,OHIO VALLEY GENERAL HOSPITAL,25 HECKEL ROAD,MCKEES ROCKS,PA,15136,GENERAL ACUTE CARE,OPEN,138,ALLEGHENY,USA,40.47260393,-80.09114063,NON-PROFIT,138
11315213,UPMC PRESBYTERIAN,200 LOTHROP STREET,PITTSBURGH,PA,15213,GENERAL ACUTE CARE,OPEN,1592,ALLEGHENY,USA,40.44278362,-79.96070677,NON-PROFIT,1592
12615215,UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,PA,15215,GENERAL ACUTE CARE,OPEN,249,ALLEGHENY,USA,40.48941831,-79.89607073,NON-PROFIT,249
7868651,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,531 BEEBE ST,OSCEOLA,NE,68651,CRITICAL ACCESS,OPEN,16,POLK,USA,41.16972205,-97.549172,GOVERNMENT - LOCAL,16
3568601,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601,GENERAL ACUTE CARE,OPEN,51,PLATTE,USA,41.45517805,-97.38490108,NON-PROFIT,51
6269001,COMMUNITY HOSPITAL,1301 EAST H ST,MCCOOK,NE,69001,CRITICAL ACCESS,OPEN,25,RED WILLOW,USA,40.20542279,-100.6083507,NON-PROFIT,25
4868114,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,NE,68114,GENERAL ACUTE CARE,OPEN,19,DOUGLAS,USA,41.25767,-96.03755209,PROPRIETARY,19
14415212,KINDRED HOSPITAL PITTSBURGH NORTH SHORE,1004 ARCH STREET,PITTSBURGH,PA,15212,LONG TERM CARE,CLOSED,72,ALLEGHENY,USA,40.45394404,-80.00872011,PROPRIETARY,72
18115224,CHILDRENS HOSPITAL OF PITTSBURGH,ONE CHILDRENS HOSPITAL DR 4401 PENN AVE,PITTSBURGH,PA,15224,GENERAL ACUTE CARE,OPEN,296,ALLEGHENY,USA,40.46652874,-79.95299037,NON-PROFIT,296
18815146,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,GENERAL ACUTE CARE,OPEN,350,ALLEGHENY,USA,40.428443,-79.747652,NON-PROFIT,350
101262864,GOOD SAMARITAN REGIONAL HEALTH CENTER MT VERNON,1 GOOD SAMARITAN WAY,MT. VERNON,IL,62864,GENERAL ACUTE CARE,OPEN,-999,JEFFERSON,USA,38.2974177,-88.93858039,NOT AVAILABLE,134
100062249,ST. JOSEPH'S HOSPITAL,12886 TROXLER AVENUE,HIGHLAND,IL,62249,CRITICAL ACCESS,OPEN,-999,MADISON,USA,38.75458375,-89.66759838,NON-PROFIT,25
7764014,ST. MARY'S MEDICAL CENTER,201 WEST R.D. MIZE RD,BLUE SPRINGS,MO,64014,GENERAL ACUTE CARE,OPEN,146,JACKSON,USA,39.02606715,-94.26385752,NON-PROFIT,146
101561342,MENDOTA COMMUNITY HOSPITAL,1401 EAST 12TH STREET,MENDOTA,IL,61342,CRITICAL ACCESS,OPEN,-999,LA SALLE,USA,41.55305291,-89.08780775,NOT AVAILABLE,25
